user_id,transactiondatetime,transactionamount,jupiter_coarsegrain_category
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,150.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,1.0,transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,25000.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,1.0,transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,1.0,transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-07 05:30:00.000000,4850.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,120.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,50.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,33.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,47.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,100.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,267.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,500.0,atm
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,230.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,250.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,158.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,99.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,33.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,150.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,200.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-15 05:30:00.000000,20.0,money transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,8440.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,244.92,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,171.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,312.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,84.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,1000.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-14 05:30:00.000000,70.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-19 05:30:00.000000,90.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-19 05:30:00.000000,1550.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-19 05:30:00.000000,78.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-19 05:30:00.000000,40.0,entertainment
rtQ-BZF-w6v4-85R,2024-06-15 13:37:32.000000,2000.0,entertainment
rtQ-BZF-w6v4-85R,2024-06-15 16:06:25.000000,20.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-06-15 14:16:50.000000,25.0,entertainment
rtQ-BZF-w6v4-85R,2024-06-15 15:48:30.000000,250.0,commute
4Vd-MTG-1x8W-FUo,2024-06-15 16:22:19.000000,3.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-06-15 14:54:53.749527,13.0,groceries
4Vd-MTG-1x8W-FUo,2024-06-15 16:21:38.000000,21.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-06-15 16:35:37.000000,25.0,entertainment
rtQ-BZF-w6v4-85R,2024-06-15 16:24:40.000000,23.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-06-15 15:02:22.000000,6.0,uncategorised
rtQ-BZF-w6v4-85R,2024-06-15 14:44:39.000000,2000.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-06-15 13:58:47.979473,13.0,food & drinks
rtQ-BZF-w6v4-85R,2024-06-15 17:36:14.000000,100.0,self transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-15 17:32:43.177688,250.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,70.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,10000.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,195.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,473.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,744.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-12 05:30:00.000000,65.0,bills & utilities
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,500.0,atm
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,1500.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,40.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-17 05:30:00.000000,200.0,entertainment
rtQ-BZF-w6v4-85R,2024-07-17 20:00:14.000000,260.0,entertainment
rtQ-BZF-w6v4-85R,2024-07-17 20:08:28.000000,13.0,miscellaneous
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-17 18:56:46.000000,630.01,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-17 19:20:24.000000,950.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-17 19:32:34.000000,33.0,bills & utilities
ecc50026-6871-4009-be2d-120e541a6d31,2024-07-17 18:00:58.000000,350.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-17 18:52:27.000000,1000.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-17 19:28:11.000000,40.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-07-17 19:26:32.000000,14.0,shopping
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-17 18:52:02.000000,2000.0,loans
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,2650.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,200.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,3000.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,11.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,20.0,charity
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-01 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,48.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,108.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,250.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,40.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-16 05:30:00.000000,20.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-11 05:30:00.000000,12395.31,miscellaneous
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-19 05:30:00.000000,30.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-19 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-19 05:30:00.000000,12.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-19 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-19 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-10 05:30:00.000000,195.0,bills & utilities
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-10 05:30:00.000000,203.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-10 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-10 05:30:00.000000,250.0,entertainment
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 05:54:09.000000,327.0,fuel
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-26 01:23:03.000000,95.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 06:51:26.000000,101.0,education
rtQ-BZF-w6v4-85R,2024-07-25 20:56:50.000000,10.0,rent
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-25 20:46:33.000000,300.0,fuel
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-26 02:55:22.000000,500.0,miscellaneous
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-26 03:08:09.000000,200.0,money transfers
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-25 21:10:15.000000,3750.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-25 20:45:21.309127,255.93,food & drinks
rtQ-BZF-w6v4-85R,2024-07-25 22:35:50.000000,300.0,fees & charges
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 00:44:54.062603,101.0,uncategorised
rtQ-BZF-w6v4-85R,2024-07-25 22:43:14.000000,13.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-26 02:51:18.000000,200.0,investments
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-25 20:29:57.000000,1840.0,shopping
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-25 23:43:16.000000,22.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-07-26 07:06:11.000000,10.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-25 21:28:53.000000,160.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-25 21:12:24.000000,28.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 07:03:51.000000,101.0,education
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-25 23:43:57.000000,180.0,travel
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 00:49:23.000000,101.0,education
rtQ-BZF-w6v4-85R,2024-07-25 23:04:52.000000,127.0,commute
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 02:15:55.000000,101.0,education
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-25 22:04:17.000000,400.0,bills & utilities
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-25 20:28:48.000000,185.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 05:23:41.000000,20.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-07-26 06:40:34.000000,10.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-07-26 07:08:23.000000,101.0,education
rtQ-BZF-w6v4-85R,2024-07-25 20:58:36.000000,13.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,11.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,40.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,55.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,10.0,loans
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,150.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,640.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,4000.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,30.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-03 05:30:00.000000,337.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-31 05:30:00.000000,6.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-03-31 05:30:00.000000,96.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-12 16:06:27.000000,5000.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-12 15:02:56.000000,50.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-12 14:08:38.000000,101.0,uncategorised
rtQ-BZF-w6v4-85R,2024-05-12 16:48:46.000000,37.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-12 15:20:23.000000,1000.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-12 16:42:15.000000,300.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-11 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-11 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-19 05:30:00.000000,2800.0,loans
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-19 05:30:00.000000,847.84,bills & utilities
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-19 05:30:00.000000,151.0,loans
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-19 05:30:00.000000,4000.0,loans
4Vd-MTG-1x8W-FUo,2024-07-29 05:12:27.000000,50.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-29 03:14:41.000000,10.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-07-29 03:17:36.000000,50.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-29 07:38:57.000000,10.0,investments
rtQ-BZF-w6v4-85R,2024-07-28 22:08:17.000000,47.0,groceries
4Vd-MTG-1x8W-FUo,2024-07-28 23:01:25.000000,49.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-29 00:23:19.000000,200.0,personal care
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-28 21:31:58.000000,2000.0,transfers
ecc50026-6871-4009-be2d-120e541a6d31,2024-07-28 23:13:55.000000,200.8,bills & utilities
rtQ-BZF-w6v4-85R,2024-07-28 22:33:43.000000,10.0,rent
ecc50026-6871-4009-be2d-120e541a6d31,2024-07-28 21:08:23.000000,1800.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-28 21:37:53.000000,500.0,shopping
4Vd-MTG-1x8W-FUo,2024-07-29 03:25:31.000000,174.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-07-28 23:23:38.000000,70.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-28 22:46:38.000000,500.0,uncategorised
rtQ-BZF-w6v4-85R,2024-07-28 22:36:09.000000,20.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-07-29 05:20:38.000000,100.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-28 22:52:57.000000,500.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-28 22:49:28.000000,386.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-03-29 18:56:50.000000,9.0,groceries
rtQ-BZF-w6v4-85R,2024-03-29 21:23:17.000000,710.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-03-29 21:09:05.000000,30.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-03-29 21:43:24.000000,312.0,fuel
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-03-29 20:51:34.000000,35.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-03-29 21:40:13.000000,40.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-04 05:30:00.000000,19230.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-06-23 05:30:00.000000,300.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-05-25 12:49:54.000000,20.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-25 11:43:39.000000,19.0,bills & utilities
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-05-25 10:44:03.000000,10.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-05-25 12:54:24.759307,60.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-05-25 12:00:33.000000,30.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:51:43.737338,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:52:01.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:49:53.844320,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:44:37.336781,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:50:32.000000,10.0,investments
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-16 10:51:44.000000,150.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 11:25:48.678146,50.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-05-16 10:46:02.000000,614.0,money transfers
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-05-16 11:24:04.000000,1308.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:36:01.000000,10.0,investments
4Vd-MTG-1x8W-FUo,2024-05-16 11:15:52.000000,40.0,money transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 11:25:54.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:35:50.262348,10.0,shopping
5453f139-66ef-477c-84c5-191bca9a663d,2024-05-16 10:47:00.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,2000.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,160.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,400.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-11 05:30:00.000000,40.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,11.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,11.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,30.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,20.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,80.0,bills & utilities
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,11.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,30.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,40.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-04-10 05:30:00.000000,10.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 14:15:10.000000,100.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 13:37:20.000000,100.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-07-30 16:46:11.000000,101.0,groceries
rtQ-BZF-w6v4-85R,2024-07-30 15:19:16.000000,13.0,miscellaneous
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 16:39:50.000000,200.0,groceries
rtQ-BZF-w6v4-85R,2024-07-30 15:44:59.000000,10.0,food & drinks
rtQ-BZF-w6v4-85R,2024-07-30 15:18:31.000000,50.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 16:38:38.000000,500.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-07-30 14:45:17.000000,15.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-30 15:49:08.000000,70.0,groceries
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 17:17:59.000000,100.0,investments
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 14:11:02.000000,100.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-07-30 17:14:17.000000,1500.0,family & pets
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 13:57:24.000000,200.0,shopping
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 14:06:01.000000,200.0,miscellaneous
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-07-30 14:22:50.000000,100.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-07-30 14:52:56.000000,500.0,uncategorised
